DATA1,DATA2,DATA3
ABalaaaala,213.618560606061,13372.7364686303
ABalaaaala,214.706818181818,13620.4422317145
ABalaaaala,215.795075757576,14478.9755577175
ABalaaaala,216.883333333333,14022.7109913825
ABalaaaala,217.971590909091,14904.192535219
ABalaaaala,219.059848484849,13658.9142439646
ABalaaaala,220.148106060606,13893.7960029654
ABalaaaala,221.236363636364,13002.8651929623
ABalaaaala,222.324621212121,12194.9529357095
ABalaaaala,223.412878787879,13496.2518763807
ABalaaaala,224.501136363636,14329.8121418003
ABalaaaala,225.589393939394,13177.0016694629
ABalaaaala,226.677651515152,13774.330280715
ABalaaaala,227.765909090909,15557.5417958879
ABalaaaala,228.854166666667,14459.4020778007
ABalaaaala,229.942424242424,13944.4170717156
ABalaaaala,231.030681818182,14498.5490376342
ABalaaaala,232.118939393939,14422.9549083006
ABalaaaala,233.207196969697,14921.0662248024
ABalaaaala,234.295454545455,13910.6696925488
ABalaaaala,235.383712121212,13934.2928579656
ABalaaaala,236.47196969697,13321.4404522967
ABalaaaala,237.560227272727,10955.7491727051
ABalaaaala,238.648484848485,10763.3891114544
ABalaaaala,239.736742424242,10641.898546454
ABalaaaala,240.825,10668.8964497874
ABalaaaalar,241.913257575758,8398.37277944613
ABalaaaalar,243.159353576945,9582.90578820029
ABalaaaalar,244.405449578133,8768.91900269744
ABalaaaalar,245.65154557932,9184.01176644889
ABalaaaalar,246.897641580508,9121.24164119867
ABalaaaalar,248.143737581696,9584.25568336696
ABalaaaalar,249.389833582883,9202.91029878229
ABalaaaalar,250.635929584071,9124.61637911535
ABalaaaalar,251.882025585259,8286.33148061241
ABalaaaalar,253.128121586446,8450.35554988706
ABalaaaalar,254.374217587634,7054.73682059755
ABalaaaalar,255.620313588822,7384.48070938243
ABalaaaalar,256.866409590009,6490.60741086559
ABalaaaalar,258.112505591197,5495.13734661502
ABalaaaalar,259.358601592385,5728.63166786269
ABalaaaalar,260.604697593572,5308.87660943654
ABalaaaalar,261.85079359476,5128.85427015398
ABalaaaalar,263.096889595948,4610.17604509236
ABalaaaalar,264.342985597135,5728.63166786269
ABalaaaalar,265.589081598323,6423.76743340919
ABalaaaalar,266.835177599511,6728.55773061035
ABalaaaalar,268.081273600698,6598.44257449524
ABalaaaalar,269.327369601886,6492.38981026442
ABalaaaalar,270.573465603073,7593.02143904638
ABalaaaalar,271.819561604261,7508.35746760162
ABalaaaalar,273.065657605449,8192.79883675509
ABalaaaalar,274.311753606636,7133.16239414639
ABalaaaalar,275.557849607824,7381.80711028418
ABalaaaalar,276.803945609012,7442.40868984464
ABalaaaalar,278.050041610199,9261.34727635798
ABalaaaalar,279.296137611387,9393.24483187193
ABalaaaalar,280.542233612575,8622.35709187485
ABalaaaalal,241.913257575758,9435.76721503311
ABalaaaalal,243.159353576945,9244.7570489491
ABalaaaalal,244.405449578133,8536.73703402995
ABalaaaalal,245.65154557932,9997.99855195175
ABalaaaalal,246.897641580508,10786.3373292878
ABalaaaalal,248.143737581696,10338.8470815363
ABalaaaalal,249.389833582883,9642.30117553383
ABalaaaalal,250.635929584071,9871.10840628463
ABalaaaalal,251.882025585259,9448.59121911649
ABalaaaalal,253.128121586446,8218.64362803823
ABalaaaalal,254.374217587634,7853.25175127661
ABalaaaalal,255.620313588822,8047.53328574986
ABalaaaalal,256.866409590009,7992.27890438591
ABalaaaalal,258.112505591197,6463.87141988303
ABalaaaalal,259.358601592385,6328.4090655714
ABalaaaalal,260.604697593572,5145.78706444293
ABalaaaalal,261.85079359476,6019.16276987315
ABalaaaalal,263.096889595948,5301.74701184119
ABalaaaalal,264.342985597135,4522.83847454934
ABalaaaalal,265.589081598323,6102.9355416185
ABalaaaalal,266.835177599511,5664.46528950455
ABalaaaalal,268.081273600698,4830.30237084875
ABalaaaalal,269.327369601886,3792.94592072552
ABalaaaalal,270.573465603073,3369.62606350169
ABalaaaalal,271.819561604261,3518.45641330459
ABalaaaalal,273.065657605449,3163.75893293599
ABalaaaalal,274.311753606636,2959.67420176914
ABalaaaalal,275.557849607824,4135.16660530225
ABalaaaalal,276.803945609012,4438.17450310458
ABalaaaalal,278.050041610199,3073.74776329471
ABalaaaalal,279.296137611387,2839.36224234763
ABalaaaalal,280.542233612575,3047.90297201158
ABalaaaalal,281.788329613762,2852.7302378389
ABalaaaalal,283.03442561495,3187.82132482029
ABalaaaalal,284.280521616138,2926.69981289065
ABalaaaalal,285.526617617325,2595.17352470693
ABalaaaalal,286.772713618513,2975.71579635867
ABalaaaalal,288.018809619701,2832.23264475228
ABalaaaalal,289.264905620888,2431.19278001391
ABalaaaalal,290.511001622076,2559.52553673019
ABalaaaalal,291.757097623263,2682.51109524995
ABalaaaalal,293.003193624451,2865.20703363077
ABalaaaalal,294.249289625639,2940.95900808135
ABalaaaalal,295.495385626826,3440.92203945517
ABalaaaalal,296.741481628014,2868.77183242844
ABalaaaalal,297.987577629202,3801.8579177197
ABalaaaalal,299.233673630389,2465.05836859182
ABalaaaalal,300.479769631577,2982.84539395402
ABalaaaalal,301.725865632765,3623.61797783598
ABalaaaalal,302.971961633952,4609.28484539295
ABalaaaalal,304.21805763514,3224.36051249646
ABalaaaalal,305.464153636328,3435.57484125866
ABalaaaalal,306.710249637515,3771.55712793947
ABalaaaalal,307.956345638703,3684.21955739645
ABalaaaalal,309.202441639891,4851.6911636348
ABalaaaalal,310.448537641078,3709.17314898017
ABalaaaalal,311.694633642266,3800.07551832086
ABalaaaalal,312.940729643453,4421.24170881562
ABalaaaalal,314.186825644641,4386.4849205383
ABalaaaalp,169,6677.31169291212
ABalaaaalp,170.100260416667,6597.32843847615
ABalaaaalp,171.200520833333,6977.63591279425
ABalaaaalp,172.30078125,7597.37712942389
ABalaaaalp,173.401041666667,8879.17328438476
ABalaaaalp,174.501302083333,8960.70460180981
ABalaaaalp,175.6015625,9313.60170244935
ABalaaaalp,176.701822916667,10471.8117554534
ABalaaaalp,177.802083333333,10942.2502210384
ABalaaaalp,178.90234375,10758.6644783711
ABalaaaalp,180.002604166667,11140.0098629558
ABalaaaalp,181.102864583333,10020.9467697852
ABalaaaalp,182.203125,11210.2044116227
ABalaaaalp,183.303385416667,10495.4349208702
ABalaaaalp,184.403645833333,10363.1451945364
ABalaaaalp,185.50390625,10961.8237009551
ABalaaaalp,186.604166666667,10854.5070352048
ABalaaaalp,187.704427083333,11252.7261093728
ABalaaaalp,188.8046875,12793.6314421282
ABalaaaalp,189.904947916667,11039.4426730387
ABalaaaalp,191.005208333333,11673.218453791
ABalaaaalp,192.10546875,10596.0021107872
ABalaaaalp,193.205729166667,10946.9748541217
ABalaaaalp,194.305989583333,11726.5393128745
ABalaaaalp,195.40625,11899.3258942084
ABalaaaalp,196.506510416667,12080.8867941257
ABalaaaalp,197.606770833333,11729.9140507912
ABalaaaalp,198.70703125,11142.7096532891
ABalaaaalp,199.807291666667,11755.5620589579
ABalaaaalp,200.907552083333,12361.6649887934
ABalaaaalp,202.0078125,12911.747269212
ABalaaaalp,203.108072916667,13994.3631928824
ABalaaaalp,204.208333333333,11781.885014708
ABalaaaalp,205.30859375,11851.4046157916
ABalaaaalp,206.408854166667,10886.9045192049
ABalaaaalp,207.509114583333,11450.4857512902
ABalaaaalp,208.609375,11885.8269425417
ABalaaaalp,209.709635416667,12644.468026211
ABalaaaalp,210.809895833333,11285.7985409563
ABalaaaalp,211.91015625,12072.7874231257
ABalaaaalp,213.010416666667,11920.9242168752
ABalaaaalp,214.110677083333,11376.2415171232
ABalaaaalp,215.2109375,10539.9814613703
ABalaaaalp,216.311197916667,12119.3588063759
ABalaaaalp,217.411458333333,11719.1148894578
ABalaaaalp,218.51171875,13185.1010404629
ABalaaaalp,219.611979166667,13216.8235768797
ABalaaaalp,220.712239583333,10333.4475008696
ABalaaaalp,221.8125,11090.7386893722
ABalaaaalp,222.912760416667,11954.6715960419
ABalaaaalp,224.013020833333,14219.7956857166
ABalaaaalp,225.11328125,13912.6945352988
ABalaaaalp,226.213541666667,12678.8903529612
ABalaaaalp,227.313802083333,14306.1889763835
ABalaaaalp,228.4140625,13039.9873100458
ABalaaaalp,229.514322916667,14085.4811166328
ABalaaaalp,230.614583333333,13814.1521881318
ABalaaaalp,231.71484375,13161.4778750462
ABalaaaalp,232.815104166667,13556.3222112976
ABalaaaalp,233.915364583333,12173.3546130427
ABalaaaalp,235.015625,11115.7117499557
ABalaaaalp,236.115885416667,8598.83221169684
ABalaaaalp,237.216145833333,7564.13756644321
ABalaaaalp,238.31640625,8673.07644586376
ABalaaaalp,239.416666666667,10145.8120727023
ABalaaaalpa,240.516927083333,8102.07079036176
ABalaaaalpa,241.763023084521,7649.1809619435
ABalaaaalpa,243.009119085709,8245.15967802893
ABalaaaalpa,244.255215086896,8295.78074677911
ABalaaaalpa,245.501311088084,8214.78703677882
ABalaaaalpa,246.747407089272,6931.71168085766
ABalaaaalpa,247.993503090459,8874.2108256978
ABalaaaalpa,249.239599091647,6754.8754140237
ABalaaaalpa,250.485695092834,6615.83621185655
ABalaaaalpa,251.731791094022,6027.95686677115
ABalaaaalpa,252.97788709521,5889.59261218733
ABalaaaalpa,254.223983096397,5184.10865151793
ABalaaaalpa,255.470079097585,4625.32643998248
ABalaaaalpa,256.716175098773,5389.97578208363
ABalaaaalpa,257.96227109996,4178.83539057377
ABalaaaalpa,259.208367101148,4472.04009168248
ABalaaaalpa,260.454463102336,3906.12828255168
ABalaaaalpa,261.700559103523,3567.47239677261
ABalaaaalpa,262.946655104711,3349.12847041506
ABalaaaalpa,264.192751105899,3708.28194928075
ABalaaaalpa,265.438847107086,2657.55750366623
ABalaaaalpa,266.684943108274,2600.52072290344
ABalaaaalpa,267.931039109461,2529.22474694996
ABalaaaalpa,269.177135110649,2649.53670637147
ABalaaaalpa,270.423231111837,3157.52053504006
ABalaaaalpa,271.669327113024,2501.59755626798
ABalaaaalpa,272.915423114212,4218.9393770476
ABalaaaalpa,274.1615191154,4538.88006913888
ABalaaaalpa,275.407615116587,4909.61914409701
ABalaaaalpa,276.653711117775,4303.60334849237
ABalaaaalpa,277.899807118963,3525.58601089994
ABalaaaalpa,279.14590312015,3481.91722562843
ABalaaaalpa,280.391999121338,4602.1552477976
ABalaaaalpa,281.638095122526,4520.16487545109
ABalaaaalpa,282.884191123713,5774.97405223246
ABalaaaalpa,284.130287124901,3925.73467593889
ABalaaaalpa,285.376383126089,3417.75084727029
ABalaaaalpa,286.622479127276,2967.6949990639
ABalaaaalpa,287.868575128464,4693.05761713829
ABalaaaalpa,289.114671129652,4843.67036634003
ABalaaaalpa,290.360767130839,6617.15776818303
ABalaaaalpa,291.606863132027,5345.4157971127
ABalaaaalpa,292.852959133215,4133.38420590342
ABalaaaalpa,294.099055134402,4033.56983956854
ABalaaaalpa,295.34515113559,5982.62358219699
ABalaaaalpa,296.591247136777,3540.73640579006
ABalaaaalpa,297.837343137965,3013.14618373425
ABalaaaalpa,299.083439139153,2557.74313733135
ABalaaaalpa,300.32953514034,2645.97190757379
ABalaaaalpa,301.575631141528,3083.55095998832
ABalaaaalpa,302.821727142716,4073.67382604237
ABalaaaalpa,304.067823143903,3823.24671050575
ABalaaaalpa,305.313919145091,4593.24325080341
ABalaaaalpa,306.560015146279,4463.1280946883
ABalaaaalpa,307.806111147466,5642.18529701909
ABalaaaalpa,309.052207148654,4326.77454067725
ABalaaaalpa,310.298303149842,4151.20819989179
ABalaaaalpa,311.544399151029,3980.09785760342
ABalaaaalpa,312.790495152217,3449.83403644936
ABalaaaalpa,314.036591153405,3088.89815818483
ABalaaaalpa,315.282687154592,2366.13520195635
ABalaaaalpp,240.516927083333,7649.1809619435
ABalaaaalpp,241.763023084521,7285.38421452556
ABalaaaalpp,243.009119085709,7324.53117435903
ABalaaaalpp,244.255215086896,7897.56167261104
ABalaaaalpp,245.501311088084,8421.32099727955
ABalaaaalpp,246.747407089272,7456.82090069283
ABalaaaalpp,247.993503090459,7188.86671010856
ABalaaaalpp,249.239599091647,6609.08673602319
ABalaaaalpp,250.485695092834,5606.78957476967
ABalaaaalpp,251.731791094022,5074.25593151781
ABalaaaalpp,252.97788709521,5170.09848835147
ABalaaaalpp,254.223983096397,5734.87006575862
ABalaaaalpp,255.470079097585,4865.9503588255
ABalaaaalpp,256.716175098773,4415.89451061911
ABalaaaalpp,257.96227109996,3375.86446139762
ABalaaaalpp,259.208367101148,3353.58446891215
ABalaaaalpp,260.454463102336,2654.88390456798
ABalaaaalpp,261.700559103523,2719.94148262554
ABalaaaalpp,262.946655104711,2637.95111027902
ABalaaaalpp,264.192751105899,2582.69672891507
ABalaaaalpp,265.438847107086,2498.92395716972
ABalaaaalpp,266.684943108274,2457.92877099647
ABalaaaalpp,267.931039109461,2506.94475446449
ABalaaaalpp,269.177135110649,2567.54633402496
ABalaaaalpp,270.423231111837,2198.58965846566
ABalaaaalpp,271.669327113024,2756.4806703017
ABalaaaalpp,272.915423114212,3060.37976780344
ABalaaaalpp,274.1615191154,2399.10959083484
ABalaaaalpp,275.407615116587,1576.53226827148
ABalaaaalpp,276.653711117775,2337.61681157496
ABalaaaalpp,277.899807118963,1697.73542739241
ABalaaaalpp,279.14590312015,1920.53535224706
ABalaaaalpp,280.391999121338,1858.15137328776
ABalaaaalpp,281.638095122526,1948.16254292904
ABalaaaalpp,282.884191123713,1711.10342288369
ABalaaaalpp,284.130287124901,1773.48740184299
ABalaaaalpp,285.376383126089,1721.79781927671
ABalaaaalpp,286.622479127276,1750.31620965811
ABalaaaalpp,287.868575128464,2165.61526958717
ABalaaaalpp,289.114671129652,2531.89834604821
ABalaaaalpp,290.360767130839,2309.98962089298
ABalaaaalpp,291.606863132027,2596.95592410577
ABalaaaalpp,292.852959133215,2549.72234003658
ABalaaaalpp,294.099055134402,2654.88390456798
ABalaaaalpp,295.34515113559,2471.29676648775
ABalaaaalpp,296.591247136777,2379.50319744763
ABalaaaalpp,297.837343137965,2754.69827090286
ABalaaaalpp,299.083439139153,2662.01350216333
ABalaaaalpp,300.32953514034,2128.18488221159
ABalaaaalpp,301.575631141528,2215.52245275461
ABalaaaalpp,302.821727142716,2080.95129814241
ABalaaaalpp,304.067823143903,2817.08224986216
ABalaaaalpp,305.313919145091,2401.7831899331
ABalaaaalpp,306.560015146279,2276.12403231508
ABalaaaalpp,307.806111147466,2209.28405485868
ABalaaaalpp,309.052207148654,2114.81688672031
ABalaaaalpp,310.298303149842,2203.93685666217
ABalaaaalpp,311.544399151029,2924.91741349181
ABalaaaalpp,312.790495152217,2842.9270411453
ABalaaaalpp,314.036591153405,2866.09823333018
ABalaaaalpp,315.282687154592,3303.67728574471
ABalaaaar,125.341666666667,6564.30309470904
ABalaaaar,126.625735294118,6665.44320999581
ABalaaaar,127.909803921569,7831.65066177181
ABalaaaar,129.19387254902,8660.89640292403
ABalaaaar,130.477941176471,9636.17608604643
ABalaaaar,131.762009803922,10145.4888094548
ABalaaaar,133.046078431373,10071.1817859788
ABalaaaar,134.330147058824,11542.8736676006
ABalaaaar,135.614215686275,10342.6088300647
ABalaaaar,136.898284313725,11095.4834637555
ABalaaaar,138.182352941176,10066.5375970116
ABalaaaar,139.466421568627,10595.4591182816
ABalaaaar,140.750490196078,11191.979390075
ABalaaaar,142.034558823529,10878.7546452839
ABalaaaar,143.31862745098,10804.9636428042
ABalaaaar,144.602696078431,10901.4595691238
ABalaaaar,145.886764705882,11815.3327536792
ABalaaaar,147.170833333333,10750.7814381863
ABalaaaar,148.454901960784,11346.7856889833
ABalaaaar,149.738970588235,11070.1984349338
ABalaaaar,151.023039215686,11385.4872637104
ABalaaaar,152.307107843137,10790.5150549061
ABalaaaar,153.591176470588,11470.63072811
ABalaaaar,154.875245098039,11451.5379512446
ABalaaaar,156.15931372549,11403.0319775867
ABalaaaar,157.443382352941,12466.5512510869
ABalaaaar,158.727450980392,11958.7865906676
ABalaaaar,160.011519607843,11771.9869899849
ABalaaaar,161.295588235294,12123.9133095031
ABalaaaar,162.579656862745,12776.1638489035
ABalaaaar,163.863725490196,12454.6827681705
ABalaaaar,165.147794117647,11881.8994622098
ABalaaaar,166.431862745098,10356.5413969665
ABalaaaar,167.715931372549,7710.90174862332
ABalaaaar,169,8389.46935883811
ABalaaaarl,170.408333333333,7745.47515537951
ABalaaaarl,171.657232704403,6829.02186584227
ABalaaaarl,172.906132075472,7448.7630824719
ABalaaaarl,174.155031446541,8525.69890187743
ABalaaaarl,175.40393081761,9160.40472740154
ABalaaaarl,176.652830188679,9977.07517686834
ABalaaaarl,177.901729559748,9823.1871278678
ABalaaaarl,179.150628930818,10208.5821979525
ABalaaaarl,180.399528301887,10748.540264621
ABalaaaarl,181.648427672956,12180.7790364594
ABalaaaarl,182.897327044025,11632.0466512075
ABalaaaarl,184.146226415094,11191.3058792893
ABalaaaarl,185.395125786164,11532.1544088738
ABalaaaarl,186.644025157233,11097.4881652056
ABalaaaarl,187.892924528302,11385.6907832899
ABalaaaarl,189.141823899371,11754.2121637912
ABalaaaarl,190.39072327044,12924.5712732953
ABalaaaarl,191.639622641509,12271.2220126264
ABalaaaarl,192.888522012579,11459.9350174569
ABalaaaarl,194.137421383648,12495.9795578772
ABalaaaarl,195.386320754717,11637.4462318742
ABalaaaarl,196.635220125786,12215.8763107929
ABalaaaarl,197.884119496855,12457.507545627
ABalaaaarl,199.133018867925,11800.1085994581
ABalaaaarl,200.381918238994,12495.9795578772
ABalaaaarl,201.630817610063,11856.8041964583
ABalaaaarl,202.879716981132,11332.3699242064
ABalaaaarl,204.128616352201,13569.8211629643
ABalaaaarl,205.37751572327,13143.9292378795
ABalaaaarl,206.62641509434,13600.1938042144
ABalaaaarl,207.875314465409,13385.5604727136
ABalaaaarl,209.124213836478,13377.4611017136
ABalaaaarl,210.373113207547,12588.4473767942
ABalaaaarl,211.622012578616,12539.851150794
ABalaaaarl,212.870911949686,14098.9800682995
ABalaaaarl,214.119811320755,14252.8681173
ABalaaaarl,215.368710691824,13638.6658164645
ABalaaaarl,216.617610062893,15585.2146468047
ABalaaaarl,217.866509433962,13921.4688538822
ABalaaaarl,219.115408805031,14185.3733589664
ABalaaaarl,220.364308176101,14187.3982017164
ABalaaaarl,221.61320754717,14385.1578436338
ABalaaaarl,222.862106918239,14427.679541384
ABalaaaarl,224.111006289308,16112.3487093899
ABalaaaarl,225.359905660377,15583.864751638
ABalaaaarl,226.608805031447,15839.6698857222
ABalaaaarl,227.857704402516,16529.4663158913
ABalaaaarl,229.106603773585,16053.6282696397
ABalaaaarl,230.355503144654,14977.0868742192
ABalaaaarl,231.604402515723,14768.5280709685
ABalaaaarl,232.853301886792,13069.0100561292
ABalaaaarl,234.102201257862,10216.6815689525
ABalaaaarl,235.351100628931,11484.9080780403
ABalaaaarl,236.6,10186.9838752857
ABalaaaarla,237.848899371069,10218.0314641192
ABalaaaarla,239.094995372257,10903.7782087883
ABalaaaarla,240.341091373444,10957.0990678718
ABalaaaarla,241.587187374632,9794.16438178437
ABalaaaarla,242.83328337582,10278.7767466194
ABalaaaarla,244.079379377007,11434.2870092901
ABalaaaarla,245.325475378195,11863.5536722916
ABalaaaarla,246.571571379383,10361.7952993697
ABalaaaarla,247.81766738057,10099.2406894521
ABalaaaarla,249.063763381758,10073.5926812853
ABalaaaarla,250.309859382946,10110.7147983688
ABalaaaarla,251.555955384133,9792.81448661769
ABalaaaarla,252.802051385321,9238.00757311575
ABalaaaarla,254.048147386509,8540.11177194663
ABalaaaarla,255.294243387696,8164.84091561198
ABalaaaarla,256.540339388884,7064.67635477479
ABalaaaarla,257.786435390072,5898.3669307707
ABalaaaarla,259.032531391259,6170.37080685498
ABalaaaarla,260.278627392447,4927.11735835062
ABalaaaarla,261.524723393634,4899.44450743386
ABalaaaarla,262.770819394822,4133.37900034784
ABalaaaarla,264.01691539601,3323.28367913192
ABalaaaarla,265.263011397197,3069.29176479762
ABalaaaarla,266.509107398385,3164.65013263541
ABalaaaarla,267.755203399573,2683.40229494937
ABalaaaarla,269.00129940076,2260.97363742496
ABalaaaarla,270.247395401948,2113.92568702089
ABalaaaarla,271.493491403136,1405.42192598312
ABalaaaarla,272.739587404323,1732.49221566974
ABalaaaarla,273.985683405511,1704.86502498776
ABalaaaarla,275.231779406699,1924.99135074415
ABalaaaarla,276.477875407886,1531.08108360114
ABalaaaarla,277.723971409074,1587.22666466451
ABalaaaarla,278.970067410262,1558.70827428311
ABalaaaarla,280.216163411449,974.972471163937
ABalaaaarla,281.462259412637,1342.1467473244
ABalaaaarla,282.708355413825,1559.59947398253
ABalaaaarla,283.954451415012,1641.58984632904
ABalaaaarla,285.2005474162,1674.56423520753
ABalaaaarla,286.446643417387,1548.01387789009
ABalaaaarla,287.692739418575,2007.87292279008
ABalaaaarla,288.938835419763,1486.52109863021
ABalaaaarla,290.18493142095,1622.87465264125
ABalaaaarla,291.431027422138,1416.11632237614
